intervention_task_time,intervention_task_id,intervention_task_name,is_completed,participant_id,participant_started_at,invite_code,current_day_of_study,current_intervention_id,current_intervention_name
2025-05-03 09:29:47.938420Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Reading Time!,true,3293c98b-2c5c-4b0e-979e-4301d4867a61,2025-04-17 22:00:00.000Z,,15,57fbc5b5-c796-4d77-a1c6-90f5941d443b,Reading books!
2025-05-02 06:24:07.771942Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Reading Time!,true,3293c98b-2c5c-4b0e-979e-4301d4867a61,2025-04-17 22:00:00.000Z,,14,57fbc5b5-c796-4d77-a1c6-90f5941d443b,Reading books!
2025-05-01 11:08:16.846559Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Reading Time!,true,3293c98b-2c5c-4b0e-979e-4301d4867a61,2025-04-17 22:00:00.000Z,,13,57fbc5b5-c796-4d77-a1c6-90f5941d443b,Reading books!
2025-04-30 08:31:19.924031Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Reading Time!,true,3293c98b-2c5c-4b0e-979e-4301d4867a61,2025-04-17 22:00:00.000Z,,12,57fbc5b5-c796-4d77-a1c6-90f5941d443b,Reading books!
2025-04-29 10:25:53.477428Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid Reading!,true,3293c98b-2c5c-4b0e-979e-4301d4867a61,2025-04-17 22:00:00.000Z,,11,f1dfda6d-d7b0-43ac-95d3-f45d0cab96a0,Not reading books!
2025-04-28 08:50:56.451031Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid Reading!,true,3293c98b-2c5c-4b0e-979e-4301d4867a61,2025-04-17 22:00:00.000Z,,10,f1dfda6d-d7b0-43ac-95d3-f45d0cab96a0,Not reading books!
2025-04-27 10:16:54.467583Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid Reading!,true,3293c98b-2c5c-4b0e-979e-4301d4867a61,2025-04-17 22:00:00.000Z,,9,f1dfda6d-d7b0-43ac-95d3-f45d0cab96a0,Not reading books!
2025-04-26 09:58:04.601859Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid Reading!,true,3293c98b-2c5c-4b0e-979e-4301d4867a61,2025-04-17 22:00:00.000Z,,8,f1dfda6d-d7b0-43ac-95d3-f45d0cab96a0,Not reading books!
2025-04-25 11:25:36.451539Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid Reading!,true,3293c98b-2c5c-4b0e-979e-4301d4867a61,2025-04-17 22:00:00.000Z,,7,f1dfda6d-d7b0-43ac-95d3-f45d0cab96a0,Not reading books!
2025-04-24 18:21:03.473304Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid Reading!,true,3293c98b-2c5c-4b0e-979e-4301d4867a61,2025-04-17 22:00:00.000Z,,6,f1dfda6d-d7b0-43ac-95d3-f45d0cab96a0,Not reading books!
2025-04-23 06:00:43.327987Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid Reading!,true,3293c98b-2c5c-4b0e-979e-4301d4867a61,2025-04-17 22:00:00.000Z,,5,f1dfda6d-d7b0-43ac-95d3-f45d0cab96a0,Not reading books!
2025-04-22 06:02:24.354153Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid Reading!,true,3293c98b-2c5c-4b0e-979e-4301d4867a61,2025-04-17 22:00:00.000Z,,4,f1dfda6d-d7b0-43ac-95d3-f45d0cab96a0,Not reading books!
2025-04-21 10:18:53.526930Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Reading Time!,true,3293c98b-2c5c-4b0e-979e-4301d4867a61,2025-04-17 22:00:00.000Z,,3,57fbc5b5-c796-4d77-a1c6-90f5941d443b,Reading books!
2025-04-20 10:59:05.425629Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Reading Time!,true,3293c98b-2c5c-4b0e-979e-4301d4867a61,2025-04-17 22:00:00.000Z,,2,57fbc5b5-c796-4d77-a1c6-90f5941d443b,Reading books!
2025-04-19 08:09:17.163972Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Reading Time!,true,3293c98b-2c5c-4b0e-979e-4301d4867a61,2025-04-17 22:00:00.000Z,,1,57fbc5b5-c796-4d77-a1c6-90f5941d443b,Reading books!
2025-04-18 08:15:04.215231Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Reading Time!,true,3293c98b-2c5c-4b0e-979e-4301d4867a61,2025-04-17 22:00:00.000Z,,0,57fbc5b5-c796-4d77-a1c6-90f5941d443b,Reading books!
